,Date,GID,Pos,Name,Starter,DK Pts,DK Salary,Team,H/A,Oppt,Team Score,Oppt Score,Minutes,Stat line
179,20181124,4107,C,DeAndre Jordan,1,37.25,"$7,100",dal,H,bos,113,104,33.43,14pt 13rb 3as 1st 2to 5-7fg 4-7ft
180,20181124,4574,C,Steven Adams,1,32.0,"$6,600",okc,H,den,98,105,37.32,12pt 14rb 1st 2to 6-15fg 0-1ft
181,20181124,4772,C,Nikola Jokic,1,31.0,"$8,800",den,A,okc,105,98,27.18,16pt 6rb 5as 1bl 4to 6-20fg 4-5ft
182,20181124,4989,PF/C,Davis Bertans,,30.0,"$3,200",sas,A,mil,129,135,23.22,17pt 6rb 1as 1st 4trey 6-11fg 1-1ft
183,20181124,4607,PF/C,Mason Plumlee,,29.75,"$3,300",den,A,okc,105,98,20.82,11pt 7rb 2as 4bl 2to 4-8fg 3-6ft
184,20181124,3904,PF/C,Paul Millsap,1,24.5,"$6,100",den,A,okc,105,98,28.42,8pt 6rb 3as 1st 1bl 1to 2trey 3-7fg 0-2ft
185,20181124,5685,C,Wendell Carter Jr.,1,24.0,"$5,400",chi,A,min,96,111,31.65,12pt 8rb 1as 1st 3to 3-8fg 6-7ft
186,20181124,3860,PF/C,LaMarcus Aldridge,1,23.75,"$7,600",sas,A,mil,129,135,30.58,15pt 3rb 3as 1st 3to 6-12fg 3-4ft
187,20181124,4798,PF/C,Larry Nance,,23.5,"$5,400",cle,H,hou,117,108,18.40,8pt 8rb 1as 1st 1bl 1to 1trey 2-3fg 3-4ft
188,20181124,4933,C,Damian Jones,1,21.5,"$3,300",gsw,H,sac,117,116,21.30,13pt 6rb 1as 1to 5-6fg 3-4ft
189,20181124,3998,PF/C,Al Horford,1,21.5,"$5,800",bos,A,dal,104,113,31.37,8pt 8rb 1as 1st 2to 2trey 3-11fg
190,20181124,4820,PF/C,Kevon Looney,,18.0,"$3,700",gsw,H,sac,117,116,13.32,7pt 4rb 3as 1st 1to 3-3fg 1-2ft
191,20181124,5004,C,Jakob Poeltl,,17.75,"$3,100",sas,A,mil,129,135,14.05,7pt 5rb 2as 1bl 1to 2-4fg 3-3ft
192,20181124,4817,C,Willie Cauley-Stein,1,16.5,"$5,800",sac,A,gsw,116,117,19.88,6pt 4rb 1as 1st 1bl 3-9fg 0-2ft
193,20181124,4556,C,Aron Baynes,,15.75,"$3,300",bos,A,dal,104,113,16.63,4pt 9rb 1as 2to 1-4fg 2-2ft
194,20181124,4112,C,Robin Lopez,,15.0,"$3,000",chi,A,min,96,111,16.35,7pt 2rb 1st 2bl 2to 1trey 2-3fg 2-2ft
195,20181124,4075,C,Brook Lopez,1,14.5,"$5,100",mil,H,sas,135,129,29.23,9pt 2rb 1as 1bl 2to 1trey 3-4fg 2-3ft
196,20181124,4935,PF/C,Thon Maker,,14.0,"$3,000",mil,H,sas,135,129,16.82,5pt 4rb 1as 1st 1trey 2-6fg
197,20181124,4652,C,Nerlens Noel,,13.75,"$3,400",okc,H,den,98,105,10.68,4pt 5rb 1as 1st 2-2fg
198,20181124,5217,C,Thomas Bryant,1,12.25,"$3,400",was,H,nor,124,114,16.48,4pt 3rb 2as 1bl 1to 2-2fg
199,20181124,4858,C,Salah Mejri,,7.25,"$3,000",dal,H,bos,113,104, 7.80,2pt 3rb 1as 1-1fg
200,20181124,4632,PF/C,Gorgui Dieng,,6.75,"$3,200",min,H,chi,111,96,10.67,2pt 1rb 1as 1bl 1-5fg
201,20181124,4302,PF/C,Patrick Patterson,,4.5,"$3,000",okc,H,den,98,105, 9.00,0pt 2rb 1st 0-3fg
202,20181124,4845,C,Cristiano Felicio,,0.0,"$3,000",chi,A,min,96,111, 1.00,0pt
203,20181124,4482,PF/C,Anthony Davis,,0.0,"$11,400",nor,A,was,114,124,DNP,
204,20181124,3765,PF/C,Ersan Ilyasova,,0.0,"$3,400",mil,H,sas,135,129,DNP,
205,20181124,4836,C,Jahlil Okafor,,0.0,"$3,000",nor,A,was,114,124,DNP,
206,20181124,3777,C,Ian Mahinmi,,0.0,"$3,100",was,H,nor,124,114,DNP,
207,20181124,5119,C,Ante Zizic,,0.0,"$3,200",cle,H,hou,117,108,DNP,
208,20181124,4952,PF/C,Marquese Chriss,,0.0,"$3,000",hou,A,cle,108,117,DNP,
209,20181124,3639,C,Dwight Howard,,0.0,"$6,100",was,H,nor,124,114,DNP,
210,20181124,4023,PF/C,Jason Smith,,0.0,"$3,100",was,H,nor,124,114,DNP,
211,20181124,3749,PF/C,Channing Frye,,0.0,"$3,000",cle,H,hou,117,108,DNP,
212,20181124,5114,PF/C,Daniel Theis,,0.0,"$3,000",bos,A,dal,104,113,DNP,
213,20181124,4834,C,Christian Wood,,0.0,"$3,000",mil,H,sas,135,129,DNP,
214,20181124,5660,C,Robert Williams,,0.0,"$3,000",bos,A,dal,104,113,DNP,
215,20181124,5679,C,Drew Eubanks,,0.0,"$3,100",sas,A,mil,129,135,NA,
216,20181124,5750,C,Tyler Davis,,0.0,"$3,000",okc,H,den,98,105,NA,
217,20181124,4674,PF/C,Dwight Powell,,0.0,"$3,400",dal,H,bos,113,104,NA,
218,20181124,4841,PF/C,Bobby Portis,,0.0,"$5,000",chi,A,min,96,111,NA,
219,20181124,4109,C,Kosta Koufos,,0.0,"$3,000",sac,A,gsw,116,117,NA,
220,20181124,3314,PF/C,Zach Randolph,,0.0,"$3,000",sac,A,gsw,116,117,NA,
221,20181124,4504,PF/C,Draymond Green,,0.0,"$7,000",gsw,H,sac,117,116,NA,
222,20181124,5697,C,Thomas Welsh,,0.0,"$3,000",den,A,okc,105,98,NA,
223,20181124,5121,C,Zhou Qi,,0.0,"$3,000",hou,A,cle,108,117,NA,
224,20181124,4525,C,John Henson,,0.0,"$3,100",mil,H,sas,135,129,NA,
225,20181124,4274,PF/C,DeMarcus Cousins,,0.0,"$6,000",gsw,H,sac,117,116,NA,
226,20181124,2374,PF/C,Dirk Nowitzki,,0.0,"$4,300",dal,H,bos,113,104,NA,
227,20181124,4979,PF/C,Skal Labissiere,,0.0,"$3,000",sac,A,gsw,116,117,NA,
228,20181124,3308,C,Pau Gasol,,0.0,"$3,600",sas,A,mil,129,135,NA,
229,20181124,4074,PF/C,Kevin Love,,0.0,"$8,000",cle,H,hou,117,108,NA,
230,20181124,3408,C,Nene Hilario,,0.0,"$3,200",hou,A,cle,108,117,NA,
