,GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,ADI,VMI
842,5166,"Bradley, Tony",Tony Bradley,20181022,uta,mem,H,20181022-mem-uta,21,84,92,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,5,5,,5,46.80,+2.45
843,5166,"Bradley, Tony",Tony Bradley,20181019,uta,gsw,H,20181019-gsw-uta,22.5,123,124,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,5,5,,5,48.21,+5.19
844,5166,"Bradley, Tony",Tony Bradley,20181017,uta,sac,A,20181017-uta-sac,22,123,117,0,0,0,0,0,0,0,0,,0,0,3500,, 3000,,,,10,,5,5,,5,66.71,-19.71
845,4921,"Sabonis, Domantas",Domantas Sabonis,20181111,ind,hou,A,20181111-ind-hou,19,,,,,,,,,,,,,,6600,100, 6800,500,,,19,1,4,45,,5,,
846,4921,"Sabonis, Domantas",Domantas Sabonis,20181109,ind,mia,A,20181109-ind-mia,20,110,102,0,24.0333333333333,1,1,32.7,34.75,34.25,32.7,17pt 11rb 1as 1bl 2to 6-7fg 5-8ft,1,0,6500,400, 6300,200,,,18,0,4,45,,5,66.66,-2.44
847,4921,"Sabonis, Domantas",Domantas Sabonis,20181107,ind,phi,H,20181107-phi-ind,20,94,100,0,31.75,1,1,35.7,37.25,36,35.7,16pt 11rb 3as 1bl 1to 7-14fg 2-2ft,1,0,6100,100, 6100,200,,,18,0,4,45,,5,64.97,-0.75
848,4921,"Sabonis, Domantas",Domantas Sabonis,20181105,ind,hou,H,20181105-hou-ind,19,94,98,0,30.4333333333333,1,1,33.1,34,33.25,33.1,17pt 8rb 5as 1to 7-9fg 3-4ft,0,0,6000,-300, 5900,-100,,,18,0,4,45,,5,63.19,+0.70
849,4921,"Sabonis, Domantas",Domantas Sabonis,20181103,ind,bos,H,20181103-bos-ind,19,102,101,0,27.0833333333333,1,1,29.3,30.25,29.5,29.3,12pt 9rb 5as 1to 5-8fg 2-2ft,0,0,6300,300, 6000,-300,,,18,2,4,45,,5,64.74,-0.26
850,4921,"Sabonis, Domantas",Domantas Sabonis,20181102,ind,chi,A,20181102-ind-chi,20,107,105,0,21.3833333333333,1,1,19.1,17.75,16.75,19.1,9pt 3rb 1as 1st 1bl 1to 1-4fg 7-8ft,0,0,6000,700, 6300,500,,,16,0,4,45,,5,63.92,+0.88
851,4921,"Sabonis, Domantas",Domantas Sabonis,20181031,ind,nyk,A,20181031-ind-nyk,20,107,101,0,21.4333333333333,1,1,45.3,46.75,46.5,45.3,30pt 9rb 3as 2bl 6to 12-12fg 6-7ft,0,0,5300,-200, 5800,-200,,,16,0,4,45,,5,66.11,-2.40
852,4921,"Sabonis, Domantas",Domantas Sabonis,20181029,ind,por,H,20181029-por-ind,19,93,103,0,23.8333333333333,1,1,25.6,24,23.5,25.6,6pt 8rb 2as 2st 1bl 2to 2-3fg 2-3ft,0,0,5500,-200, 6000,-100,,,16,0,4,45,,5,64.29,-0.58
853,4921,"Sabonis, Domantas",Domantas Sabonis,20181027,ind,cle,A,20181027-ind-cle,19.5,119,107,0,21.45,1,1,20.5,21.75,21,20.5,15pt 5rb 1as 2to 6-9fg 3-3ft,0,0,5700,800, 6100,400,,,16,1,4,45,,5,62.69,+1.37
854,4921,"Sabonis, Domantas",Domantas Sabonis,20181024,ind,sas,A,20181024-ind-sas,20.5,116,96,0,21.1333333333333,1,1,43,42.5,43,43,16pt 10rb 4as 2st 1bl 1trey 7-9fg 1-1ft,1,0,4900,-700, 5700,-400,,,15,0,4,45,,5,63.83,+0.37
855,4921,"Sabonis, Domantas",Domantas Sabonis,20181022,ind,min,A,20181022-ind-min,20,91,101,0,17.4666666666667,1,1,19.9,19.75,18.25,19.9,8pt 7rb 1as 1bl 1to 3-8fg 2-3ft,0,0,5600,-200, 6100,0,,,15,0,4,45,,5,64.20,-0.04
856,4921,"Sabonis, Domantas",Domantas Sabonis,20181020,ind,bkn,H,20181020-bkn-ind,19,132,112,0,0,0,0,0,0,0,0,,0,0,5800,200, 6100,200,,,15,0,4,45,,4,64.70,-0.54
857,4921,"Sabonis, Domantas",Domantas Sabonis,20181019,ind,mil,A,20181019-ind-mil,20.5,101,118,0,22.1666666666667,1,1,30.6,33.25,33.25,30.6,12pt 13rb 2as 1st 3to 4-6fg 4-4ft,1,0,5600,0, 5900,200,,,15,0,4,45,,4,63.05,+1.63
858,4921,"Sabonis, Domantas",Domantas Sabonis,20181017,ind,mem,H,20181017-mem-ind,19,111,83,0,28.55,1,1,32,35.75,34.75,32,14pt 15rb 2as 3to 7-11fg 0-2ft,1,0,5600,, 5700,,,,15,,4,45,,4,65.70,-1.02
859,4627,"Oladipo, Victor",Victor Oladipo,20181111,ind,hou,A,20181111-ind-hou,19,,,,,,,,,,,,,,9300,300, 9400,400,,,42,1,2,12,,2,,
860,4627,"Oladipo, Victor",Victor Oladipo,20181109,ind,mia,A,20181109-ind-mia,20,110,102,1,36.7166666666667,1,1,54,52.75,50,54,22pt 5rb 10as 4st 1to 1trey 9-22fg 3-5ft,1,0,9000,100, 9000,300,,,41,0,2,12,,2,66.66,-2.44
861,4627,"Oladipo, Victor",Victor Oladipo,20181107,ind,phi,H,20181107-phi-ind,20,94,100,1,36.65,1,1,67.7,65.5,63,67.7,36pt 6rb 7as 2st 3bl 1to 4trey 14-30fg 4-6ft,0,0,8900,-200, 8700,500,,,41,3,2,12,,2,64.97,-0.75
862,4627,"Oladipo, Victor",Victor Oladipo,20181105,ind,hou,H,20181105-hou-ind,19,94,98,1,35.8166666666667,1,1,34.2,38.5,38,34.2,28pt 6rb 2as 4to 4trey 11-21fg 2-2ft,0,0,9100,200, 8200,500,,,38,3,2,12,,2,63.19,+0.70
863,4627,"Oladipo, Victor",Victor Oladipo,20181103,ind,bos,H,20181103-bos-ind,19,102,101,1,36.5,1,1,46.9,50.5,50,46.9,24pt 12rb 3as 3st 5to 4trey 6-18fg 8-8ft,1,0,8900,-100, 7700,-1000,,,35,-1,2,12,,2,64.74,-0.26
864,4627,"Oladipo, Victor",Victor Oladipo,20181102,ind,chi,A,20181102-ind-chi,20,107,105,1,35.5666666666667,1,1,58.3,58,56.5,58.3,25pt 14rb 5as 2st 1bl 1trey 9-19fg 6-6ft,1,0,9000,-400, 8700,100,,,36,0,2,12,,2,63.92,+0.88
865,4627,"Oladipo, Victor",Victor Oladipo,20181031,ind,nyk,A,20181031-ind-nyk,20,107,101,1,32.2833333333333,1,1,38.7,39,38.25,38.7,24pt 6rb 1as 2st 1bl 3to 3trey 10-18fg 1-2ft,0,0,9400,400, 8600,0,,,36,0,2,12,,2,66.11,-2.40
866,4627,"Oladipo, Victor",Victor Oladipo,20181029,ind,por,H,20181029-por-ind,19,93,103,1,36,1,1,44.3,45.25,42.5,44.3,21pt 9rb 7as 1st 1to 2trey 9-24fg 1-1ft,0,0,9000,700, 8600,900,,,36,0,2,12,,2,64.29,-0.58
867,4627,"Oladipo, Victor",Victor Oladipo,20181027,ind,cle,A,20181027-ind-cle,19.5,119,107,1,36.6833333333333,1,1,43.6,42.75,41.5,43.6,24pt 3rb 6as 3st 2to 2trey 10-15fg 2-6ft,0,0,8300,100, 7700,-100,,,36,0,2,12,,2,62.69,+1.37
868,4627,"Oladipo, Victor",Victor Oladipo,20181024,ind,sas,A,20181024-ind-sas,20.5,116,96,1,33.4166666666667,1,1,44.5,45.25,45.5,44.5,21pt 5rb 9as 2st 2to 3trey 7-12fg 4-4ft,0,0,8200,-300, 7800,-400,,,36,0,2,12,,2,63.83,+0.37
869,4627,"Oladipo, Victor",Victor Oladipo,20181022,ind,min,A,20181022-ind-min,20,91,101,1,33.6,1,1,32.9,34.75,31.5,32.9,20pt 7rb 3as 1bl 3to 2trey 8-23fg 2-4ft,0,0,8500,200, 8200,300,,,36,-1,2,12,,2,64.20,-0.04
870,4627,"Oladipo, Victor",Victor Oladipo,20181020,ind,bkn,H,20181020-bkn-ind,19,132,112,1,32.9,1,1,46.9,46.25,44.25,46.9,25pt 7rb 3as 4st 3to 3trey 10-20fg 2-6ft,0,0,8300,-100, 7900,-500,,,37,-2,2,12,,2,64.70,-0.54
871,4627,"Oladipo, Victor",Victor Oladipo,20181019,ind,mil,A,20181019-ind-mil,20.5,101,118,1,31.6833333333333,1,1,33.5,34.25,31,33.5,25pt 5rb 1as 1bl 2to 1trey 10-23fg 4-6ft,0,0,8400,-400, 8400,400,,,39,0,2,12,,2,63.05,+1.63
872,4627,"Oladipo, Victor",Victor Oladipo,20181017,ind,mem,H,20181017-mem-ind,19,111,83,1,25.7833333333333,1,1,26.5,29.75,29.75,26.5,16pt 5rb 5as 3to 3trey 6-11fg 1-2ft,0,0,8800,, 8000,,,,39,,2,12,,2,65.70,-1.02
873,4875,"Bjelica, Nemanja",Nemanja Bjelica,20181109,sac,min,H,20181109-min-sac,22,121,110,1,27.3833333333333,1,1,30.1,30.5,29.75,30.1,14pt 8rb 1as 1st 2bl 4to 2trey 6-13fg,0,0,6500,-200, 5700,-300,,,21,0,3,34,,4,66.94,-0.49
874,4875,"Bjelica, Nemanja",Nemanja Bjelica,20181107,sac,tor,H,20181107-tor-sac,22,105,114,1,18.85,1,1,19.7,15.25,14,19.7,0pt 1rb 3as 4st 1bl 1to 0-5fg,0,0,6700,-500, 6000,-200,,,21,-2,3,34,,4,66.48,-1.37
875,4875,"Bjelica, Nemanja",Nemanja Bjelica,20181104,sac,mil,A,20181104-sac-mil,15.5,109,144,1,21.1333333333333,1,1,9.3,10,8.5,9.3,4pt 4rb 1as 1to 2-8fg,0,0,7200,0,,,,,23,3,3,,,4,63.28,+1.40
876,4875,"Bjelica, Nemanja",Nemanja Bjelica,20181101,sac,atl,A,20181101-sac-atl,19.5,146,115,1,23.9666666666667,1,1,28.9,30,30.5,28.9,19pt 2rb 3as 2st 3to 3trey 7-11fg 2-2ft,0,0,7200,700, 6200,500,,,20,5,3,34,,4,61.32,+5.57
877,4875,"Bjelica, Nemanja",Nemanja Bjelica,20181030,sac,orl,A,20181030-sac-orl,19,107,99,1,30.4166666666667,1,1,39.1,39,38.75,39.1,21pt 8rb 1as 2st 1bl 2to 3trey 8-13fg 2-4ft,0,0,6500,200, 5700,400,,,15,0,3,34,,4,66.89,-0.07
878,4875,"Bjelica, Nemanja",Nemanja Bjelica,20181029,sac,mia,A,20181029-sac-mia,19.5,123,113,1,32.5166666666667,1,1,40.5,39.75,38.75,40.5,19pt 5rb 5as 2st 1bl 1to 3trey 7-15fg 2-4ft,0,0,6300,500, 5300,300,,,15,4,3,34,,4,66.89,-2.37
879,4875,"Bjelica, Nemanja",Nemanja Bjelica,20181026,sac,was,H,20181026-was-sac,22,116,112,1,36.15,1,1,49.9,53.5,55,49.9,26pt 12rb 3as 1st 1bl 1to 6trey 9-16fg 2-3ft,1,0,5800,500, 5000,300,,,11,1,3,34,,4,66.66,-2.14
880,4875,"Bjelica, Nemanja",Nemanja Bjelica,20181024,sac,mem,H,20181024-mem-sac,22,97,92,1,31.6833333333333,1,1,45.7,43.75,44.25,45.7,11pt 11rb 5as 2st 3bl 1to 1trey 3-5fg 4-4ft,1,0,5300,-100, 4700,100,,,10,0,3,34,,4,66.62,-6.90
881,4875,"Bjelica, Nemanja",Nemanja Bjelica,20181023,sac,den,A,20181023-sac-den,21,112,126,1,20.9666666666667,1,1,13.9,16,15.5,13.9,10pt 2rb 3as 3to 1trey 4-7fg 1-2ft,0,0,5400,200, 4600,300,,,10,0,3,34,,4,44.74,+20.50
882,4875,"Bjelica, Nemanja",Nemanja Bjelica,20181021,sac,okc,A,20181021-sac-okc,19,131,120,1,30.7166666666667,1,1,35,32.75,33.5,35,12pt 5rb 4as 3st 1bl 1to 2trey 5-6fg,0,0,5200,200, 4300,-300,,,10,0,3,34,,4,62.55,+4.43
883,4875,"Bjelica, Nemanja",Nemanja Bjelica,20181019,sac,nor,A,20181019-sac-nor,20,129,149,1,10.85,1,1,6.7,6.75,6,6.7,4pt 1rb 1as 2-5fg,0,0,5000,600, 4600,400,,,10,0,3,34,,4,67.16,-0.28
884,4875,"Bjelica, Nemanja",Nemanja Bjelica,20181017,sac,uta,H,20181017-uta-sac,22,117,123,1,27.15,1,1,33.6,34,34,33.6,18pt 8rb 2as 1st 2trey 8-12fg,0,0,4400,, 4200,,,,10,,3,34,,4,66.71,+0.17
885,4107,"Jordan, DeAndre",DeAndre Jordan,20181107,dal,uta,A,20181107-dal-uta,21,102,117,1,31.4,1,1,34.9,36,35.5,34.9,11pt 12rb 3as 1st 2bl 4to 2-5fg 7-8ft,1,0,8100,-500, 7300,-600,,,29,0,5,5,,5,47.76,+16.15
886,4107,"Jordan, DeAndre",DeAndre Jordan,20181106,dal,was,H,20181106-was-dal,20.5,119,100,1,32.25,1,1,27.9,28.5,28,27.9,8pt 12rb 3as 1bl 2to 3-5fg 2-2ft,0,0,8600,0, 7900,-400,,,29,-1,5,5,,5,63.28,+0.63
887,4107,"Jordan, DeAndre",DeAndre Jordan,20181102,dal,nyk,H,20181102-nyk-dal,20.5,106,118,1,32.2833333333333,1,1,19.5,19.5,18.75,19.5,4pt 10rb 1as 1st 1to 2-5fg,0,0,8600,300, 8300,700,,,30,0,5,5,,5,63.97,+0.64
888,4107,"Jordan, DeAndre",DeAndre Jordan,20181031,dal,lal,A,20181031-dal-lal,22.5,113,114,1,30.75,1,1,24.4,27.5,28,24.4,10pt 12rb 1st 1bl 6to 4-4fg 2-2ft,1,0,8300,400, 7600,200,,,30,-2,5,5,,5,66.07,-1.84
889,4107,"Jordan, DeAndre",DeAndre Jordan,20181029,dal,sas,A,20181029-dal-sas,20.5,108,113,1,41.1333333333333,1,1,35.6,36,35,35.6,8pt 18rb 2as 1st 1bl 3to 4-6fg 0-2ft,0,0,7900,0, 7400,100,,,32,0,5,5,,5,64.01,+0.44
890,4107,"Jordan, DeAndre",DeAndre Jordan,20181028,dal,uta,H,20181028-uta-dal,19,104,113,1,36.6166666666667,1,1,49.3,51.75,52,49.3,12pt 19rb 9as 1bl 2to 4-5fg 4-4ft,1,0,7900,100, 7300,100,,,32,0,5,5,,5,64.24,+0.21
891,4107,"Jordan, DeAndre",DeAndre Jordan,20181026,dal,tor,A,20181026-dal-tor,19.5,107,116,1,33.5,1,1,44.5,46.75,45.75,44.5,18pt 15rb 5as 1bl 2to 5-10fg 8-9ft,1,0,7800,-500, 7200,-800,,,32,0,5,5,,5,65.52,-1.55
892,4107,"Jordan, DeAndre",DeAndre Jordan,20181024,dal,atl,A,20181024-dal-atl,19,104,111,1,35.5166666666667,1,1,36.7,39,38.25,36.7,11pt 16rb 3as 2bl 4to 3-6fg 5-7ft,1,0,8300,0, 8000,-100,,,32,2,5,5,,5,63.01,+1.52
893,4107,"Jordan, DeAndre",DeAndre Jordan,20181022,dal,chi,H,20181022-chi-dal,20.5,115,109,1,31.6,1,1,37.2,40,39.75,37.2,18pt 16rb 1bl 3to 8-11fg 2-2ft,1,0,8300,800, 8100,600,,,30,3,5,5,,5,64.79,-0.26
894,4107,"Jordan, DeAndre",DeAndre Jordan,20181020,dal,min,H,20181020-min-dal,20.5,140,136,1,31.75,1,1,55.5,51,50.75,55.5,22pt 10rb 1as 2st 5bl 1to 8-10fg 6-7ft,1,0,7500,0, 7500,-200,,,27,0,5,5,,5,65.29,-1.31
895,4107,"Jordan, DeAndre",DeAndre Jordan,20181017,dal,pho,A,20181017-dal-pho,22.5,100,121,1,30.5166666666667,1,1,32.9,33,32.5,32.9,11pt 12rb 1as 1st 1bl 5-9fg 1-1ft,1,0,7500,, 7700,,,,27,,5,5,,5,62.23,+1.77
896,5227,"Markkanen, Lauri",Lauri Markkanen,20181107,chi,nor,A,20181107-chi-nor,20,98,107,0,0,0,0,0,0,0,0,,0,0,3500,0, 5000,100,,,19,0,4,4,,4,66.66,-1.15
897,5227,"Markkanen, Lauri",Lauri Markkanen,20181105,chi,nyk,A,20181105-chi-nyk,19.5,116,115,0,0,0,0,0,0,0,0,,0,0,3500,0, 4900,-100,,,19,0,4,4,,4,67.21,-2.92
898,5227,"Markkanen, Lauri",Lauri Markkanen,20181103,chi,hou,H,20181103-hou-chi,20,88,96,0,0,0,0,0,0,0,0,,0,0,3500,0, 5000,0,,,19,0,4,4,,4,64.79,-0.50
899,5227,"Markkanen, Lauri",Lauri Markkanen,20181102,chi,ind,H,20181102-ind-chi,20,105,107,0,0,0,0,0,0,0,0,,0,0,3500,0, 5000,0,,,19,0,4,4,,4,63.92,+0.09
900,5227,"Markkanen, Lauri",Lauri Markkanen,20181031,chi,den,H,20181031-den-chi,20,107,108,0,0,0,0,0,0,0,0,,0,0,3500,0, 5000,200,,,19,0,4,4,,4,64.01,-0.07
901,5227,"Markkanen, Lauri",Lauri Markkanen,20181029,chi,gsw,H,20181029-gsw-chi,20,124,149,0,0,0,0,0,0,0,0,,0,0,3500,0, 4800,-200,,,19,0,4,4,,4,64.38,-0.90
902,5227,"Markkanen, Lauri",Lauri Markkanen,20181027,chi,atl,A,20181027-chi-atl,19.5,97,85,0,0,0,0,0,0,0,0,,0,0,3500,0, 5000,0,,,19,9,4,4,,4,62.19,+1.90
903,5227,"Markkanen, Lauri",Lauri Markkanen,20181026,chi,cha,A,20181026-chi-cha,19,106,135,0,0,0,0,0,0,0,0,,0,0,3500,0, 5000,0,,,10,0,4,4,,4,62.69,+2.40
904,5227,"Markkanen, Lauri",Lauri Markkanen,20181024,chi,cha,H,20181024-cha-chi,20,112,110,0,0,0,0,0,0,0,0,,0,0,3500,0, 5000,2000,,,10,-9,4,4,,4,65.79,-0.70
905,5227,"Markkanen, Lauri",Lauri Markkanen,20181022,chi,dal,A,20181022-chi-dal,20.5,109,115,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,19,0,4,4,,4,64.79,+1.07
906,5227,"Markkanen, Lauri",Lauri Markkanen,20181020,chi,det,H,20181020-det-chi,20,116,118,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,19,0,4,4,,4,65.38,+0.48
907,5227,"Markkanen, Lauri",Lauri Markkanen,20181018,chi,phi,A,20181018-chi-phi,20,108,127,0,0,0,0,0,0,0,0,,0,0,3500,, 3000,,,,19,,4,4,,4,68.35,-4.35
908,4168,"Johnson, James",James Johnson,20181109,mia,ind,H,20181109-ind-mia,20,102,110,0,0,0,0,0,0,0,0,,0,0,5700,0, 4800,0,,,20,0,4,34,,4,66.66,-0.22
909,4168,"Johnson, James",James Johnson,20181107,mia,sas,H,20181107-sas-mia,19.5,95,88,0,0,0,0,0,0,0,0,,0,0,5700,0, 4800,-100,,,20,0,4,34,,4,66.62,-1.06
910,4168,"Johnson, James",James Johnson,20181105,mia,det,A,20181105-mia-det,19,120,115,0,0,0,0,0,0,0,0,,0,0,5700,0, 4900,-100,,,20,-1,4,34,,4,63.88,+1.05
911,4168,"Johnson, James",James Johnson,20181103,mia,atl,A,20181103-mia-atl,19.5,118,123,0,0,0,0,0,0,0,0,,0,0,5700,0, 5000,0,,,21,0,4,34,,4,63.47,+2.57
912,4168,"Johnson, James",James Johnson,20181030,mia,cha,A,20181030-mia-cha,19,113,125,0,0,0,0,0,0,0,0,,0,0,5700,0, 5000,0,,,21,0,4,34,,4,64.83,+1.88
913,4168,"Johnson, James",James Johnson,20181029,mia,sac,H,20181029-sac-mia,19.5,113,123,0,0,0,0,0,0,0,0,,0,0,5700,0, 5000,0,,,21,0,4,34,,4,66.89,-0.18
914,4168,"Johnson, James",James Johnson,20181027,mia,por,H,20181027-por-mia,20,120,111,0,0,0,0,0,0,0,0,,0,0,5700,0, 5000,-200,,,21,0,4,34,,4,66.39,+0.13
915,4168,"Johnson, James",James Johnson,20181024,mia,nyk,H,20181024-nyk-mia,19.5,110,87,0,0,0,0,0,0,0,0,,0,0,5700,-100, 5200,0,,,21,0,4,34,,4,66.34,+0.43
916,4168,"Johnson, James",James Johnson,20181020,mia,cha,H,20181020-cha-mia,20,112,113,0,0,0,0,0,0,0,0,,0,0,5800,0, 5200,-100,,,21,0,4,45,,4,66.62,+0.65
917,4168,"Johnson, James",James Johnson,20181018,mia,was,A,20181018-mia-was,20,113,112,0,0,0,0,0,0,0,0,,0,0,5800,0, 5300,-200,,,21,0,4,45,,4,68.49,-1.61
918,4168,"Johnson, James",James Johnson,20181017,mia,orl,A,20181017-mia-orl,19,101,104,0,0,0,0,0,0,0,0,,0,0,5800,, 5500,,,,21,,4,45,,4,66.71,+0.29
919,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181111,ind,hou,A,20181111-ind-hou,19,,,,,,,,,,,,,,4600,200, 4500,100,,,16,0,3,23,,3,,
920,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181109,ind,mia,A,20181109-ind-mia,20,110,102,1,29.6166666666667,1,1,23.9,24.5,25,23.9,16pt 2rb 1as 2st 2to 3trey 6-9fg 1-2ft,0,0,4400,-200, 4400,-100,,,16,0,3,23,,3,66.66,-2.44
921,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181107,ind,phi,H,20181107-phi-ind,20,94,100,1,36.55,1,1,23.5,24.25,24,23.5,13pt 5rb 1as 1st 3trey 4-11fg 2-2ft,0,0,4600,-100, 4500,100,,,16,0,3,23,,3,64.97,-0.75
922,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181105,ind,hou,H,20181105-hou-ind,19,94,98,1,30.1833333333333,1,1,24.8,23.5,22.25,24.8,11pt 4rb 2as 2st 1trey 2-6fg 6-9ft,0,0,4700,200, 4400,-100,,,16,-2,3,23,,3,63.19,+0.70
923,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181103,ind,bos,H,20181103-bos-ind,19,102,101,1,23.4833333333333,1,1,28.1,27.25,26.25,28.1,16pt 3rb 1as 3st 2to 2trey 6-11fg 2-5ft,0,0,4500,0, 4500,-300,,,18,0,3,23,,3,64.74,-0.26
924,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181102,ind,chi,A,20181102-ind-chi,20,107,105,1,27.8166666666667,1,1,10.9,12.5,12.5,10.9,8pt 2rb 1as 1to 2trey 3-7fg,0,0,4500,0, 4800,-100,,,18,0,3,23,,3,63.92,+0.88
925,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181031,ind,nyk,A,20181031-ind-nyk,20,107,101,1,31.9833333333333,1,1,14.6,15.25,14.5,14.6,10pt 3rb 1st 2to 1trey 4-8fg 1-2ft,0,0,4500,-100, 4900,100,,,18,0,3,23,,3,66.11,-2.40
926,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181029,ind,por,H,20181029-por-ind,19,93,103,1,37.3,1,1,19.9,21.5,20.5,19.9,14pt 2rb 3as 1to 2trey 4-12fg 4-4ft,0,0,4600,200, 4800,400,,,18,0,3,23,,3,64.29,-0.58
927,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181027,ind,cle,A,20181027-ind-cle,19.5,119,107,1,31.55,1,1,31.6,33.25,33,31.6,25pt 3rb 2as 1st 3to 2trey 10-14fg 3-4ft,0,0,4400,100, 4400,-200,,,18,0,3,23,,3,62.69,+1.37
928,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181024,ind,sas,A,20181024-ind-sas,20.5,116,96,1,24.0166666666667,1,1,12.3,13.5,13,12.3,7pt 4rb 1as 1to 1trey 3-7fg,0,0,4300,-100, 4600,0,,,18,0,3,23,,3,63.83,+0.37
929,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181022,ind,min,A,20181022-ind-min,20,91,101,1,35.7,1,1,22,26.25,27.25,22,20pt 5rb 4to 4trey 8-12fg,0,0,4400,-100, 4600,-200,,,18,-1,3,23,,3,64.20,-0.04
930,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181020,ind,bkn,H,20181020-bkn-ind,19,132,112,1,27.45,1,1,16.4,18.5,19.25,16.4,15pt 2rb 1to 3trey 5-8fg 2-2ft,0,0,4500,0, 4800,100,,,19,0,3,23,,3,64.70,-0.54
931,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181019,ind,mil,A,20181019-ind-mil,20.5,101,118,1,27.3166666666667,1,1,8,8.75,6.75,8,3pt 5rb 1to 0-7fg 3-4ft,0,0,4500,200, 4700,200,,,19,0,3,23,,3,63.05,+1.63
932,4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20181017,ind,mem,H,20181017-mem-ind,19,111,83,1,27.1,1,1,23.2,26.5,27.5,23.2,19pt 6rb 3to 3trey 7-9fg 2-2ft,0,0,4300,, 4500,,,,19,,3,23,,3,65.70,-1.02
933,4838,"Johnson, Stanley",Stanley Johnson,20181111,det,cha,H,20181111-cha-det,15.5,,,,,,,,,,,,,,4500,700,,,,,12,2,3,,,3,,
934,4838,"Johnson, Stanley",Stanley Johnson,20181109,det,atl,A,20181109-det-atl,19.5,124,109,0,24.2333333333333,1,1,42.4,41.75,41.5,42.4,22pt 7rb 2as 3st 4trey 8-16fg 2-3ft,0,0,3800,200, 3800,100,,,10,0,3,34,,3,62.87,+2.26
935,4838,"Johnson, Stanley",Stanley Johnson,20181107,det,orl,A,20181107-det-orl,19,103,96,0,22.0833333333333,1,1,26.7,28,28.25,26.7,13pt 6rb 3as 1st 1to 3trey 5-10fg,0,0,3600,-1000, 3700,0,,,10,0,3,34,,3,66.34,-1.47
936,4838,"Johnson, Stanley",Stanley Johnson,20181105,det,mia,H,20181105-mia-det,19,115,120,0,13.9833333333333,1,1,1.7,2.25,1.75,1.7,0pt 1rb 1as 1to 0-2fg,0,0,4600,300, 3700,-100,,,10,0,3,34,,3,63.88,+0.99
937,4838,"Johnson, Stanley",Stanley Johnson,20181103,det,phi,A,20181103-det-phi,13,99,109,1,30.2666666666667,1,1,7.4,7,5.5,7.4,2pt 2rb 1st 1bl 3to 1-7fg,0,0,,,,,,,10,0,,,,3,66.34,-0.71
938,4838,"Johnson, Stanley",Stanley Johnson,20181031,det,bkn,A,20181031-det-bkn,19.5,119,120,1,33.25,1,1,24.4,25.5,25,24.4,6pt 12rb 2as 1st 2to 1trey 1-4fg 3-4ft,0,0,4300,0, 3800,-100,,,10,0,3,34,,3,66.20,-1.29
939,4838,"Johnson, Stanley",Stanley Johnson,20181030,det,bos,A,20181030-det-bos,19.5,105,108,1,34.5666666666667,1,1,15,18.75,18,15,9pt 5rb 4as 6to 1trey 4-9fg,0,0,4300,100, 3900,0,,,10,0,3,34,,3,66.80,-2.88
940,4838,"Johnson, Stanley",Stanley Johnson,20181027,det,bos,H,20181027-bos-det,19,89,109,1,27.4666666666667,1,1,22.6,24.75,25,22.6,16pt 3rb 2as 1st 3to 3trey 6-11fg 1-1ft,0,0,4200,-400, 3900,0,,,10,0,3,34,,3,63.10,+0.82
941,4838,"Johnson, Stanley",Stanley Johnson,20181025,det,cle,H,20181025-cle-det,19,110,103,1,24.5666666666667,1,1,14.4,13.5,13.5,14.4,7pt 2rb 2st 1to 1trey 3-5fg,0,0,4600,-200, 3900,-500,,,10,-2,3,34,,3,64.61,+0.08
942,4838,"Johnson, Stanley",Stanley Johnson,20181023,det,phi,H,20181023-phi-det,19,133,132,1,19.2666666666667,1,1,5.7,5.75,4.5,5.7,0pt 1rb 3as 0-5fg,0,0,4800,0, 4400,-100,,,12,0,3,34,,3,65.02,-0.05
